Code Domaine,Domaine,Code zone (ISO3),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"TCL","Cultures et produits animaux","MDV","Maldives","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","MLI","Mali","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","375.26","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","MLI","Mali","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","1238","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","MLI","Mali","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","MLI","Mali","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","MLT","Malte","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","4956.64","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MLT","Malte","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","16620","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MLT","Malte","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","2.58","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MLT","Malte","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","9","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MAR","Maroc","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","4878.44","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MAR","Maroc","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","5137","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MAR","Maroc","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","182.6","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MAR","Maroc","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","562","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MTQ","Martinique","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","MTQ","Martinique","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","MTQ","Martinique","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","MTQ","Martinique","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","MUS","Maurice","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","112.41","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MUS","Maurice","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","151","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MUS","Maurice","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","2.17","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MUS","Maurice","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","4","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MRT","Mauritanie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","46764.58","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MRT","Mauritanie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","36616","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MRT","Mauritanie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","MRT","Mauritanie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","MEX","Mexique","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","1047430.73","I","Valeur imputée",""
"TCL","Cultures et produits animaux","MEX","Mexique","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","1364569","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MEX","Mexique","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","251.23","I","Valeur imputée",""
"TCL","Cultures et produits animaux","MEX","Mexique","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","310","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MNG","Mongolie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","22521.59","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MNG","Mongolie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","45372","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MNG","Mongolie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","MNG","Mongolie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","MNE","Monténégro","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","9939.92","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MNE","Monténégro","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","26281","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MNE","Monténégro","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","0.46","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MNE","Monténégro","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","2","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MOZ","Mozambique","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","40647.75","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MOZ","Mozambique","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","38488","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MOZ","Mozambique","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","108.49","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MOZ","Mozambique","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","122","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MMR","Myanmar","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","MMR","Myanmar","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","MMR","Myanmar","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","MMR","Myanmar","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NAM","Namibie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","59767.98","I","Valeur imputée",""
"TCL","Cultures et produits animaux","NAM","Namibie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","43967","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NAM","Namibie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","30752.28","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NAM","Namibie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","40134","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NRU","Nauru","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","572.4","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","NRU","Nauru","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","1287","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","NRU","Nauru","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NRU","Nauru","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NPL","Népal","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NPL","Népal","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NPL","Népal","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NPL","Népal","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NIC","Nicaragua","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","9608.93","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NIC","Nicaragua","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","15475","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NIC","Nicaragua","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","74.27","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NIC","Nicaragua","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","87","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NER","Niger","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","2063.01","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NER","Niger","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","3554","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NER","Niger","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NER","Niger","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NGA","Nigéria","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","162","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","NGA","Nigéria","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","399","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","NGA","Nigéria","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","0.01","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","NGA","Nigéria","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","0","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","NIU","Nioué","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","62.16","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","NIU","Nioué","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","288","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","NIU","Nioué","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NIU","Nioué","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NOR","Norvège","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","967.48","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NOR","Norvège","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","2719","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NOR","Norvège","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","75.25","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NOR","Norvège","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","542","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NCL","Nouvelle-Calédonie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","8267.98","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","NCL","Nouvelle-Calédonie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","23196","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","NCL","Nouvelle-Calédonie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NCL","Nouvelle-Calédonie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NZL","Nouvelle-Zélande","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NZL","Nouvelle-Zélande","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","NZL","Nouvelle-Zélande","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","11163.42","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NZL","Nouvelle-Zélande","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","25870","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","OMN","Oman","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","95139.77","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","OMN","Oman","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","212613","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","OMN","Oman","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","18361.8","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","OMN","Oman","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","46091","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","UGA","Ouganda","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","76.72","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","UGA","Ouganda","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","94","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","UGA","Ouganda","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","1743.35","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","UGA","Ouganda","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","4814","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","UZB","Ouzbékistan","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","50737.42","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","UZB","Ouzbékistan","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","48527","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","UZB","Ouzbékistan","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","345.73","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","UZB","Ouzbékistan","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","216","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PAK","Pakistan","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","213.96","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PAK","Pakistan","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","162","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PAK","Pakistan","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","588.09","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PAK","Pakistan","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","275","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PSE","Palestine","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","9000","E","Valeur estimée",""
"TCL","Cultures et produits animaux","PSE","Palestine","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","18000","E","Valeur estimée",""
"TCL","Cultures et produits animaux","PSE","Palestine","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","PSE","Palestine","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","PAN","Panama","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","11981.5","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PAN","Panama","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","18546","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PAN","Panama","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","PAN","Panama","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","PNG","Papouasie-Nouvelle-Guinée","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","27503.59","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","PNG","Papouasie-Nouvelle-Guinée","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","42431","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","PNG","Papouasie-Nouvelle-Guinée","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","PNG","Papouasie-Nouvelle-Guinée","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","PRY","Paraguay","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","57.85","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PRY","Paraguay","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","89","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PRY","Paraguay","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","9051.45","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PRY","Paraguay","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","9598","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NLD","Pays-Bas (Royaume des)","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","619335.69","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NLD","Pays-Bas (Royaume des)","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","1352793","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NLD","Pays-Bas (Royaume des)","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","1090000.38","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","NLD","Pays-Bas (Royaume des)","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","2984561","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PER","Pérou","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","80660.93","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PER","Pérou","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","130250","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PER","Pérou","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","3.32","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PER","Pérou","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","12","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PHL","Philippines","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","342864.09","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PHL","Philippines","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","392592","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PHL","Philippines","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","9.47","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PHL","Philippines","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","35","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","POL","Pologne","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","30154.82","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","POL","Pologne","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","58812","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","POL","Pologne","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","1041906.34","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","POL","Pologne","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","2835167","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PYF","Polynésie française","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","16367.45","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PYF","Polynésie française","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","36096","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PYF","Polynésie française","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","3.2","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PYF","Polynésie française","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","8","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PRT","Portugal","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","48015.17","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PRT","Portugal","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","134964","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PRT","Portugal","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","21931.38","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PRT","Portugal","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","43984","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","QAT","Qatar","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","136296.66","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","QAT","Qatar","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","307952","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","QAT","Qatar","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","QAT","Qatar","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","SYR","République arabe syrienne","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","11334.51","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","SYR","République arabe syrienne","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","10878","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","SYR","République arabe syrienne","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","SYR","République arabe syrienne","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","CAF","République centrafricaine","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","6067.3","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","CAF","République centrafricaine","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","5253","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","CAF","République centrafricaine","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","29.9","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","CAF","République centrafricaine","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","20","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","KOR","République de Corée","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","181625.17","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","KOR","République de Corée","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","449730","A","Chiffre officiel",""
